customer_id,company_name,company_size_headcount,segment,revenue_band_gbp,industry_vertical,industry_sub_vertical,hq_region,num_sites,num_countries,ownership_type,parent_group_structure,regulatory_regime,ma_activity_flag_12m,leadership_change_flag_12m,funding_stage,employee_growth_rate_yoy,remote_hybrid_ratio,owns_sdwan,owns_swg,owns_fwaas,owns_casb,owns_ztna,owns_dlp,owns_dem,owns_browser_isolation,owns_email_security,owns_cspm,owns_sspm,owns_sandboxing_atp,owns_mdr,primary_vendor,multi_vendor_flag,deployment_model,contract_value_gbp,contract_length_months,months_since_contract_start,months_until_renewal,num_active_skus,bundle_vs_ala_carte,product_adoption_rate,feature_adoption_rate,concurrent_users_pct,licensed_vs_active_seats_ratio,bandwidth_utilisation_trend,peak_vs_avg_usage_ratio,policy_rule_count,api_usage_volume,admin_login_frequency,num_active_admins,unused_license_pct,overage_incidents_12m,mobile_remote_endpoint_ratio,cloud_app_usage_volume,shadow_it_events_12m,genai_llm_traffic_volume,api_integration_count,config_drift_events,throughput_growth_rate,self_service_portal_logins,support_tickets_last_12m,avg_ticket_severity,ticket_resolution_time_avg_hrs,repeat_ticket_rate,escalation_count_12m,sla_breach_count_12m,nps_score,csat_score,qbr_frequency,days_since_last_qbr,days_since_last_exec_touchpoint,onboarding_completion_days,time_to_first_value_days,security_incidents_last_12m,incident_severity_distribution,breach_risk_score,threats_blocked_trend,false_positive_rate,mean_time_to_detect_hrs,mean_time_to_respond_hrs,phishing_sim_click_rate,vuln_scan_findings_trend,compliance_audit_findings,cyber_insurance_renewal_flag,peer_breach_disclosure_flag,acv_trend_pct,payment_on_time_pct,discount_level_pct,upsell_history_count_24m,downsell_history_count_24m,negotiation_intensity_flag,budget_cycle_month,procurement_complexity_flag,multi_year_commitment_flag,competitive_rfp_flag_12m,champion_identified_flag,champion_seniority_level,num_engaged_stakeholders,decision_maker_turnover_12m,exec_sponsor_engagement_level,tech_vs_business_buyer_ratio,account_team_tenure_months,cross_sell_conversation_count,reference_willingness_flag,event_webinar_attendance_12m,industry_avg_adoption_rate,peer_cohort_penetration_pct,industry_regulatory_pressure_trend,industry_threat_landscape_severity,competitor_product_presence_flag,industry_ma_consolidation_trend,industry_cloud_migration_maturity,industry_remote_work_trend,recent_funding_round_flag,recent_breach_disclosed_flag,security_it_hiring_signal,cloud_migration_announcement_flag,digital_transformation_flag,expansion_announcement_flag,regulatory_investigation_flag,security_leadership_hire_flag,tech_stack_change_signal,esg_certification_pursuit_flag,website_product_page_visits,content_downloads_12m,webinar_registrations_12m,email_engagement_rate,rep_touch_frequency,proposal_quote_requests_12m,competitor_comparison_page_visits,pricing_page_visits,adoption_rate_trend_3m,adoption_rate_trend_12m,ticket_volume_trend,usage_trend_6m,nps_trend,security_incident_trend,seasonality_adjusted_usage,days_since_last_product_addition,upsell_velocity,renewal_risk_trajectory,engagement_recency_decay_score,churn_risk_flag,upsell_target_ngfw,upsell_target_ztna,upsell_target_dlp,upsell_target_casb,upsell_target_dem,upsell_target_browser,upsell_target_email_sec,upsell_target_cspm,upsell_target_mdr
828,Acme Industries,1233,Corporate,40300000,Media,Media - Sub3,South West,7,1,Private,Subsidiary,GDPR,No,No,N/A,13.2,77.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Versa Networks,No,Self-Managed,30300,24,1,19,1,A la carte,24.5,23.7,62.0,1.42,-22.8,2.02,1,29,0,3,80.0,0,79.0,36,3,185,3,1,26.9,0,22,Low,54.2,55.4,0,0,11,29.6,Quarterly,58,27,48,42,2,Mostly Low,53,19.5,27.2,0.17,1.99,11.9,14.2,2,Unknown,No,-4.9,100.0,0.7,0,1,Medium,Oct,High,Yes,No,No,None,1,Yes,None,2.11,11,1,No,2,48.7,5.0,Decreasing,Medium,Yes,High,74.8,Increasing,No,Yes,Medium,Yes,No,No,No,No,No,No,7,0,1,34.4,3,0,1,2,-1.1,-3.5,-3.5,-4.9,-4.8,11.7,3.6,39,18.5,Worsening,69.7,Yes,0,0,0,0,0,0,0,0,0
829,Zenith Partners,104,SMB,4100000,Utilities,Utilities - Sub2,North West,1,1,Private,Standalone,GDPR,No,No,N/A,-1.2,30.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Cato Networks,No,Co-Managed,17700,12,3,1,4,Bundle,99.0,67.3,35.2,1.43,-19.5,1.99,14,163,10,1,6.4,0,39.2,54,14,387,2,1,8.3,1,11,High,1.0,0.0,0,0,81,88.4,Quarterly,5,137,51,50,4,Mostly Low,5,39.8,17.0,14.72,17.35,6.3,-11.5,0,No,No,27.0,100.0,0.0,2,1,Medium,Oct,Medium,Yes,No,No,Manager,5,No,Low,1.35,67,1,No,0,82.2,22.9,Stable,Medium,No,Medium,46.3,Increasing,No,No,Medium,No,No,No,No,Yes,Yes,No,9,1,4,32.2,8,0,2,2,8.9,20.0,-5.6,9.7,-0.8,-7.0,-10.0,595,18.8,Improving,32.0,No,0,0,1,1,0,0,0,0,1
830,Sterling & Co,1681,Corporate,88600000,Legal,Legal - Sub2,London,9,1,PE-Backed,Standalone,GDPR,No,No,Private Equity,-7.5,36.9,0,0,0,0,0,0,0,1,0,0,0,0,0,Cisco,No,Co-Managed,54500,24,34,17,1,Bundle,50.6,46.7,42.4,1.19,19.7,1.6,13,14,2,3,47.3,2,46.3,58,9,255,5,3,6.1,20,17,High,19.4,19.1,5,2,4,34.2,Ad-hoc,139,68,20,16,5,Mostly Low,51,-16.0,11.7,17.49,40.01,11.4,-17.7,2,Yes,No,3.2,70.7,4.1,0,0,Low,Jul,Medium,No,No,Yes,VP,4,Yes,Low,0.96,13,4,Yes,3,65.2,35.0,Stable,Medium,Yes,High,24.7,Stable,No,No,Low,Yes,Yes,No,No,No,Yes,Yes,1,0,0,23.0,2,0,0,1,-4.0,-13.5,-4.7,11.0,2.1,-9.9,10.2,86,2.0,Worsening,74.9,No,1,1,0,0,0,0,0,0,0
831,Vertex Systems,618,Mid-Market,30800000,Professional Services,Professional Services - Sub3,Northern Ireland,5,1,Private,Subsidiary,GDPR,No,No,Post-IPO,22.8,100.0,0,1,1,0,1,0,1,0,0,0,0,0,0,Palo Alto Networks,No,Fully Managed,97200,24,53,4,7,A la carte,38.9,31.7,54.5,1.67,-3.0,1.9,80,31,8,3,52.7,0,100.0,21,5,419,5,4,6.1,4,18,High,52.3,18.0,1,1,12,34.0,Quarterly,66,9,24,29,6,Mostly High,42,-0.2,4.0,1.06,25.62,12.6,1.9,1,No,No,18.9,100.0,9.5,4,0,High,Apr,Medium,Yes,No,Yes,None,3,No,High,1.95,47,5,No,1,64.8,44.6,Increasing,Low,No,Medium,37.6,Stable,No,No,None,No,Yes,No,No,No,No,No,25,1,0,7.2,8,0,0,1,3.9,15.4,-0.3,-11.0,-8.8,1.4,5.4,133,13.5,Improving,58.4,Yes,0,0,0,0,0,0,0,0,0
832,Beacon Industries,486,Mid-Market,25400000,Insurance,Insurance - Sub3,South West,3,1,Private,Standalone,GDPR,No,No,Post-IPO,29.0,33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Zscaler,No,Fully Managed,20300,24,3,19,3,Bundle,70.7,58.8,52.8,1.51,0.7,1.72,1,421,16,1,35.4,0,25.8,68,16,191,1,4,18.5,6,10,High,33.9,23.0,1,0,66,58.5,Quarterly,42,8,56,32,1,Mostly Low,36,11.6,23.1,4.28,21.42,21.4,22.1,2,Unknown,Yes,-10.3,93.5,11.8,2,2,High,Jul,Medium,No,No,Yes,VP,5,No,None,1.91,51,6,Yes,4,90.0,14.1,Stable,High,Yes,Medium,24.3,Stable,No,No,Low,No,Yes,No,No,No,Yes,Yes,19,2,1,36.7,3,3,1,1,7.1,18.6,4.3,9.3,8.7,-3.8,1.4,17,5.8,Improving,38.7,No,1,1,1,1,0,1,1,0,0
833,Ironwood Systems,733,Mid-Market,43600000,Retail,Retail - Sub2,Scotland,6,1,Private,Subsidiary,GDPR,No,No,N/A,10.8,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Versa Networks,Yes,Fully Managed,19600,24,5,0,1,Bundle,60.0,41.8,54.0,1.57,16.1,1.68,1,31,2,2,42.2,3,53.4,48,6,33,1,3,32.9,14,9,Low,46.1,0.0,3,1,30,41.5,Monthly,18,97,60,27,6,Mostly Low,65,22.2,7.7,5.17,8.42,14.4,-19.5,1,Yes,No,-16.8,75.8,19.4,1,0,Medium,Jul,High,No,Yes,No,VP,5,No,Medium,0.94,7,1,No,3,41.5,51.5,Increasing,Low,No,Low,53.1,Decreasing,No,No,Medium,No,No,No,No,No,No,No,7,1,2,34.8,4,0,1,3,3.0,8.3,4.9,-9.0,-11.3,-18.7,3.2,3,20.8,Stable,36.3,No,0,0,0,0,0,0,0,1,0
834,Orbit Holdings,109,SMB,3800000,Media,Media - Sub2,North West,1,1,Private,Subsidiary,GDPR,No,No,N/A,3.7,36.0,0,0,1,0,0,0,0,0,1,0,0,0,0,Palo Alto Networks,No,Fully Managed,35500,24,9,20,3,A la carte,73.4,57.7,74.6,0.89,15.1,2.45,31,119,12,1,23.7,0,49.9,72,12,3,0,3,-0.9,4,22,Low,44.3,32.7,1,2,49,57.9,Monthly,220,72,55,29,2,Mostly Low,8,-7.5,12.5,4.71,10.55,19.6,-30.2,1,Yes,Yes,12.1,100.0,19.6,0,0,Medium,Apr,Medium,No,Yes,No,None,1,Yes,None,1.55,2,1,Yes,0,59.7,39.1,Increasing,Low,No,Medium,70.4,Stable,Yes,No,Low,No,No,No,No,No,No,No,16,3,0,38.1,8,1,0,2,-1.7,-4.0,-7.0,12.8,0.6,1.8,-17.6,7,13.9,Worsening,45.9,No,0,0,1,0,1,0,0,0,0
835,Beacon Systems,94,SMB,4700000,Professional Services,Professional Services - Sub2,Northern Ireland,1,1,Public,Subsidiary,GDPR,No,Yes,Private Equity,20.6,54.5,0,0,0,0,0,0,0,0,0,0,0,0,1,Fortinet,Yes,Co-Managed,22300,36,14,14,2,Bundle,64.2,49.9,72.7,1.37,-14.4,1.86,13,1,33,1,40.1,1,42.5,52,15,111,5,2,17.2,32,15,High,54.6,10.5,1,0,33,48.6,Quarterly,17,123,47,46,2,Mixed,57,13.9,13.7,0.44,25.6,10.0,-1.0,4,No,No,14.4,100.0,3.9,1,0,High,Apr,Low,Yes,No,No,Manager,1,No,High,1.38,30,2,No,2,66.4,53.3,Stable,Medium,Yes,Medium,49.9,Stable,No,No,Medium,No,No,No,No,No,No,No,0,1,0,28.3,6,0,0,1,1.7,3.8,-2.1,-4.5,8.8,0.6,-6.4,184,8.5,Worsening,88.1,No,1,0,1,1,1,0,0,1,0
836,Cascade & Co,685,Mid-Market,30200000,Technology,Technology - Sub1,East Anglia,9,1,Public,Standalone,GDPR,No,No,N/A,13.6,27.7,0,0,0,0,0,1,0,0,0,0,0,0,0,Cato Networks,No,Co-Managed,44800,24,5,16,3,A la carte,58.7,55.0,72.4,1.24,3.7,2.45,22,205,1,1,32.3,0,24.5,128,24,397,2,2,3.5,19,20,Low,3.1,10.1,3,1,45,46.8,Monthly,8,192,85,34,4,Mostly Low,27,7.9,12.9,11.96,23.31,8.9,33.3,1,Yes,No,15.4,100.0,7.6,0,0,Low,Jul,Medium,No,Yes,No,Director,1,Yes,Low,1.82,4,1,No,0,66.0,69.9,Stable,High,Yes,Medium,68.8,Increasing,No,No,Low,No,No,No,No,No,No,No,11,3,1,33.0,8,1,0,1,-5.8,-17.8,-3.2,-6.4,9.6,-2.1,-15.4,21,26.0,Stable,18.8,No,1,0,0,0,0,0,0,1,0
837,Fusion Group,104,SMB,4900000,Hospitality,Hospitality - Sub2,Midlands,1,1,Private,Subsidiary,GDPR,No,No,Post-IPO,5.5,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortinet,No,Self-Managed,8000,12,9,14,2,Bundle,56.3,50.2,58.3,0.98,6.1,2.15,1,62,20,1,38.6,0,38.1,77,11,338,3,2,7.8,3,14,Low,28.9,21.8,2,0,23,67.9,Quarterly,18,114,53,24,2,Mostly Low,13,7.9,5.9,3.88,12.96,33.1,3.2,0,Unknown,Yes,25.0,86.5,8.0,0,0,Medium,Apr,Medium,No,No,Yes,VP,1,Yes,None,2.4,1,6,No,1,47.2,56.8,Increasing,Medium,Yes,High,38.9,Stable,No,No,Medium,No,Yes,Yes,No,No,No,No,6,2,0,38.6,4,0,0,0,-2.5,-8.1,-6.2,5.6,8.3,4.0,8.2,38,17.5,Stable,44.2,No,1,0,0,0,0,1,0,0,0
838,Beacon Group,1648,Public Sector,81700000,Healthcare,Healthcare - Sub3,Scotland,10,2,PE-Backed,Standalone,HIPAA-equiv,No,No,Series B+,19.6,37.6,1,1,1,1,1,1,0,0,1,1,0,0,0,Versa Networks,No,Co-Managed,230600,24,78,3,10,Bundle,42.7,34.6,32.0,1.29,2.4,3.37,152,130,17,2,54.3,3,30.3,52,15,811,1,0,3.4,4,10,Medium,13.2,3.2,3,2,29,45.3,Ad-hoc,110,24,61,41,2,Mixed,43,2.4,10.7,10.93,37.41,17.5,-3.6,1,Unknown,No,16.0,79.1,3.6,1,0,Medium,Jan,Medium,Yes,No,Yes,Manager,3,No,High,0.53,6,2,No,3,62.2,23.8,Decreasing,Medium,Unknown,High,95.0,Stable,No,No,None,No,Yes,No,No,No,No,No,1,2,1,13.3,5,1,0,1,3.3,9.2,0.3,-2.2,-10.3,2.9,3.1,160,13.1,Stable,59.7,No,0,0,0,0,0,0,0,0,0
839,Vertex Ltd,231,Mid-Market,11500000,Retail,Retail - Sub1,South East,3,1,Private,Subsidiary,GDPR,No,No,Private Equity,-1.7,34.1,0,1,0,0,0,0,0,0,0,0,0,0,1,Cisco,No,Self-Managed,42300,12,31,23,2,Bundle,30.1,28.1,49.1,1.88,-5.8,1.98,48,126,37,1,64.8,0,34.0,41,10,113,4,1,8.1,4,15,High,40.2,11.8,2,0,0,39.3,Annually,182,103,51,29,4,Mostly Low,57,17.9,20.7,0.9,1.35,28.3,-16.7,2,Yes,No,22.0,88.4,18.9,1,0,Medium,Oct,Medium,No,No,Yes,Director,2,No,Low,0.72,2,0,No,0,60.5,62.3,Increasing,Low,No,High,52.3,Stable,No,No,Medium,No,Yes,No,No,No,Yes,Yes,1,2,1,38.7,12,0,0,2,-4.5,-12.3,-8.4,8.5,0.4,7.1,1.1,73,14.2,Improving,42.8,Yes,0,0,0,0,0,0,0,0,0
840,Orbit Group,584,Mid-Market,32400000,Retail,Retail - Sub3,Northern Ireland,4,1,Private,Standalone,GDPR,No,No,Series B+,-0.3,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Palo Alto Networks,No,Self-Managed,18100,12,9,13,1,Bundle,42.1,37.2,43.4,1.5,10.2,2.47,1,66,5,1,58.3,2,33.1,58,3,38,3,5,15.7,1,21,Low,14.7,16.6,3,1,0,47.7,Monthly,38,23,47,38,7,Mostly Low,45,-32.4,24.4,2.11,11.7,22.5,-11.2,2,Unknown,Yes,1.3,87.4,8.5,1,0,Medium,Oct,Medium,No,No,Yes,Director,1,No,Low,2.06,47,0,No,1,61.1,30.6,Decreasing,High,Yes,Low,70.2,Increasing,No,No,High,No,No,Yes,No,No,No,No,1,3,2,4.1,8,0,1,1,1.2,4.4,3.4,18.7,-5.9,11.0,2.0,5,13.0,Improving,32.8,Yes,1,0,0,0,0,0,1,0,0
841,Orbit Holdings,4873,Enterprise,165500000,Education,Education - Sub2,London,27,7,PE-Backed,Standalone,GDPR,No,No,N/A,12.4,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Versa Networks,No,Fully Managed,81200,36,13,16,2,A la carte,16.5,16.4,57.2,1.25,-3.8,1.71,1,440,6,13,80.0,0,59.9,105,14,425,3,2,-12.2,7,24,Low,38.6,27.3,6,2,-4,12.2,Annually,1,40,39,28,8,Mixed,78,-11.1,1.5,3.99,14.85,6.9,20.6,3,No,No,12.1,100.0,10.8,3,0,Medium,Apr,Low,Yes,No,Yes,None,1,No,High,2.25,10,0,Yes,1,46.3,37.9,Stable,Low,Yes,Medium,59.3,Increasing,No,Yes,High,No,No,No,No,No,No,No,7,2,1,26.4,8,1,0,1,-3.8,-11.8,10.5,-5.6,-7.5,2.6,-1.4,117,6.6,Improving,59.4,Yes,0,0,0,0,0,0,0,0,0
842,Fusion Systems,114,SMB,5300000,Healthcare,Healthcare - Sub2,North West,1,1,PE-Backed,Standalone,HIPAA-equiv,No,No,Post-IPO,9.4,82.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Palo Alto Networks,Yes,Fully Managed,8000,24,9,1,1,Bundle,63.6,43.5,75.1,1.14,6.8,1.89,1,5,10,1,41.0,0,70.2,45,10,357,6,4,14.4,5,10,Medium,43.4,5.3,2,4,55,69.0,Quarterly,189,54,70,12,3,Mostly Low,20,49.3,26.0,0.24,7.21,21.6,-12.4,2,No,No,3.7,100.0,0.0,2,1,Low,Jan,Medium,No,No,Yes,VP,6,No,Low,0.67,49,2,No,3,60.3,31.6,Increasing,Low,No,High,54.1,Stable,No,No,None,No,No,Yes,No,No,No,No,5,2,0,0.0,7,1,0,1,2.4,5.9,-3.2,-1.6,1.0,1.4,-5.8,111,16.8,Worsening,32.0,No,1,0,0,1,0,0,1,1,1
843,Nova PLC,312,Mid-Market,9700000,Utilities,Utilities - Sub1,North,2,1,Private,Standalone,GDPR,No,No,Private Equity,15.6,33.2,0,1,1,0,1,0,0,0,1,0,0,0,0,Palo Alto Networks,No,Fully Managed,53200,24,34,10,6,Bundle,43.4,32.2,61.2,1.13,4.2,2.06,94,320,13,1,59.3,1,41.7,74,14,567,2,2,15.3,0,13,Medium,13.1,34.5,0,1,34,42.2,Ad-hoc,130,11,10,25,4,Mostly Low,43,-19.4,8.9,1.27,11.92,39.9,16.5,3,Yes,No,3.2,83.2,10.9,1,0,Low,Jul,Medium,No,No,Yes,Manager,5,No,Low,1.88,21,1,No,0,70.6,33.9,Stable,High,No,High,86.7,Stable,No,Yes,Low,No,No,No,No,No,No,Yes,3,1,3,36.1,6,1,1,0,-1.7,-6.6,0.1,7.3,8.4,-6.2,1.8,73,21.4,Improving,4.6,Yes,0,0,0,0,0,0,0,0,0
844,Acme Systems,318,Mid-Market,13900000,Healthcare,Healthcare - Sub3,North,3,1,PE-Backed,Subsidiary,HIPAA-equiv,Yes,No,Private Equity,22.3,25.2,1,0,1,0,0,0,0,0,1,0,0,0,0,Cato Networks,Yes,Fully Managed,49000,12,47,16,4,A la carte,34.5,29.3,52.4,1.36,11.1,2.24,34,76,9,1,74.0,0,28.2,19,5,201,2,1,-21.2,2,33,Medium,47.2,26.4,1,1,29,32.0,Quarterly,41,65,55,22,8,Mixed,78,34.5,9.4,7.86,16.05,25.2,-2.7,3,No,Yes,-3.8,90.3,15.5,3,1,High,Apr,High,Yes,No,Yes,VP,4,No,Low,1.29,11,2,No,1,28.4,62.9,Increasing,Low,Yes,Medium,39.6,Stable,No,No,High,No,No,No,Yes,No,No,No,8,0,1,26.6,10,0,0,0,2.2,6.7,0.3,-9.3,0.9,-2.3,14.5,57,38.1,Stable,67.2,No,0,0,0,0,0,0,0,0,0
845,Cascade & Co,4735,Enterprise,237000000,Education,Education - Sub1,Northern Ireland,25,4,Private,Standalone,GDPR,No,No,N/A,-10.6,45.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Zscaler,No,Co-Managed,151200,24,14,14,1,Bundle,51.5,49.6,67.7,1.28,-20.9,2.05,1,555,11,12,35.3,2,36.4,20,5,30,3,2,3.0,32,14,Medium,35.6,10.9,3,1,47,51.9,Annually,28,30,95,35,6,Mostly Low,52,-8.1,7.9,13.9,39.32,16.9,-24.9,1,Unknown,Yes,22.6,82.3,9.4,2,0,Medium,Apr,High,Yes,No,No,Director,2,No,Low,2.18,13,2,Yes,1,57.5,25.2,Increasing,High,No,Medium,46.9,Stable,No,No,Medium,No,No,No,No,No,No,No,15,2,1,12.8,5,0,0,1,3.7,12.1,-7.7,0.0,1.2,-3.9,7.3,33,3.9,Improving,57.5,No,0,0,0,0,0,0,0,0,1
846,Acme Partners,77,SMB,4000000,Insurance,Insurance - Sub2,South West,1,1,Private,Standalone,GDPR,No,No,N/A,8.5,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cisco,Yes,Fully Managed,8000,24,10,22,2,Bundle,42.3,37.2,53.7,1.74,7.5,1.64,1,240,70,1,66.2,0,14.1,22,5,47,1,3,4.2,2,16,High,35.2,18.6,2,1,26,54.3,Annually,46,147,62,27,5,Mostly Low,66,10.7,20.1,0.38,26.91,21.7,-12.3,3,No,No,-10.8,83.4,11.5,0,1,High,Jan,Low,No,No,Yes,None,1,No,Low,0.2,14,1,No,2,64.9,38.8,Increasing,Medium,Yes,Low,43.5,Stable,No,No,Medium,No,No,No,No,No,No,Yes,2,2,2,18.8,5,1,0,1,0.8,1.6,-3.4,-2.0,3.9,4.0,4.5,18,23.6,Improving,65.5,No,0,0,0,0,0,1,1,1,0
847,Summit Partners,122,Mid-Market,4500000,Professional Services,Professional Services - Sub1,Wales,1,1,Private,Subsidiary,GDPR,No,No,Post-IPO,30.8,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortinet,Yes,Fully Managed,8000,12,13,0,1,Bundle,84.3,69.7,51.9,1.13,27.2,2.6,1,363,11,1,11.2,1,22.6,85,23,175,4,0,2.4,3,17,High,40.5,11.8,0,1,58,78.4,Ad-hoc,8,25,63,1,2,Mostly Low,20,12.2,19.7,9.15,14.7,16.4,-7.7,2,Unknown,No,-14.4,88.7,20.3,0,0,Medium,Jul,Medium,Yes,No,Yes,Director,1,No,Low,0.9,57,2,No,0,70.9,41.7,Stable,Low,Unknown,High,39.7,Decreasing,Yes,No,High,No,No,Yes,No,No,No,No,18,4,1,21.5,9,0,1,2,7.7,22.3,-7.4,-14.7,-4.2,0.9,6.1,96,9.8,Improving,74.0,No,1,0,0,1,1,1,0,1,0
848,Summit Corp,92,SMB,3700000,Manufacturing,Manufacturing - Sub3,South West,1,1,Private,Standalone,GDPR,No,No,Series B+,0.8,66.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Palo Alto Networks,No,Fully Managed,8000,12,8,12,1,A la carte,17.3,12.4,67.6,1.71,21.9,2.4,1,267,7,1,76.2,2,64.5,100,22,603,1,2,3.5,21,23,High,29.5,11.9,5,2,1,16.0,Ad-hoc,10,15,67,32,6,Mostly High,82,1.3,12.0,1.04,23.6,26.3,-25.3,0,Yes,No,-16.1,93.1,14.0,1,0,High,Jul,Medium,Yes,No,No,Director,3,No,Low,0.74,20,0,No,2,47.4,48.9,Decreasing,Medium,Yes,Medium,81.4,Stable,No,No,Low,No,No,Yes,No,No,No,No,11,1,0,20.6,3,1,1,4,-4.5,-13.1,2.7,-10.4,-0.0,-4.7,5.0,173,13.7,Stable,28.1,Yes,1,0,0,0,0,0,0,0,0
849,Acme Holdings,388,Corporate,12900000,Professional Services,Professional Services - Sub1,Northern Ireland,4,1,PE-Backed,Subsidiary,GDPR,No,No,N/A,-0.6,46.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Cato Networks,No,Co-Managed,12300,24,2,18,1,A la carte,51.0,44.9,63.2,1.11,-4.5,2.71,1,371,38,1,42.4,1,24.1,93,21,549,3,3,10.6,6,22,Low,12.3,29.2,1,1,21,41.2,Quarterly,40,181,51,49,3,Mixed,49,14.2,21.7,3.34,16.8,18.2,13.1,4,Yes,No,-5.1,97.9,4.5,0,0,Low,Apr,Medium,No,No,Yes,None,3,No,Low,1.77,4,4,No,4,34.9,48.9,Stable,High,No,Low,64.5,Increasing,No,No,Low,No,No,No,No,No,No,No,1,4,2,0.0,5,0,1,1,1.2,4.6,-7.1,7.4,13.3,2.6,15.6,80,21.3,Stable,2.1,No,0,0,0,0,0,0,1,1,0
850,Argent & Co,1243,Public Sector,33300000,Hospitality,Hospitality - Sub3,Midlands,9,1,Private,Standalone,GDPR,No,Yes,N/A,-15.0,48.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Versa Networks,No,Fully Managed,36200,36,24,7,1,Bundle,38.4,33.5,43.1,1.73,10.2,2.11,1,144,0,6,54.0,0,43.0,33,3,406,2,3,-6.9,19,20,Low,48.3,28.9,2,0,33,46.5,Ad-hoc,22,68,71,19,3,Mixed,63,11.6,5.1,3.21,6.97,23.2,0.7,1,Yes,No,21.2,100.0,8.6,0,0,Medium,Jan,Low,No,No,No,Manager,4,No,High,2.18,8,1,Yes,2,44.3,30.9,Increasing,Medium,Yes,Medium,94.3,Increasing,Yes,No,None,No,No,No,No,No,No,No,1,3,0,31.4,8,3,0,0,-3.1,-7.2,-5.6,-2.6,3.9,-4.7,-3.3,46,20.8,Worsening,31.2,No,0,0,0,0,0,0,0,0,0
851,Zenith Industries,2311,Corporate,70300000,Hospitality,Hospitality - Sub2,North West,25,4,Private,Standalone,GDPR,No,No,N/A,9.2,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortinet,No,Fully Managed,52400,12,39,15,2,Bundle,60.0,56.6,29.3,2.19,-2.4,2.92,1,96,6,11,34.3,1,25.8,78,10,55,3,3,13.8,1,16,High,34.0,16.3,0,0,61,66.1,Monthly,97,216,37,37,4,Mixed,47,-14.2,11.1,8.07,14.66,13.3,9.7,1,Yes,No,17.9,89.1,23.7,1,1,Low,Jan,High,No,No,Yes,VP,3,No,Low,0.2,32,1,No,4,83.5,48.2,Increasing,Medium,Unknown,Medium,72.7,Stable,No,No,Medium,No,No,Yes,No,No,No,Yes,22,1,1,8.3,3,1,0,1,12.4,39.9,5.5,8.1,2.5,-6.4,1.0,55,18.8,Improving,13.3,No,0,1,1,0,0,0,0,0,0
852,Orbit Holdings,2594,Corporate,146500000,Utilities,Utilities - Sub1,London,27,9,PE-Backed,Standalone,GDPR,No,No,N/A,15.0,33.3,0,0,1,0,0,1,0,0,0,0,0,0,0,Fortinet,No,Fully Managed,100300,12,20,10,2,Bundle,44.9,34.9,58.1,2.21,-5.6,2.01,34,183,8,4,57.5,0,19.8,42,5,554,4,2,8.4,5,12,Medium,26.1,12.4,2,1,47,58.0,Annually,21,7,5,36,3,Mixed,27,10.0,23.8,12.33,29.99,30.3,-31.9,0,No,No,26.8,88.2,12.6,2,0,High,Jan,Medium,Yes,No,Yes,C-Suite,1,No,Low,1.39,9,2,Yes,4,58.1,49.0,Increasing,Low,No,Medium,71.0,Increasing,No,No,None,No,No,No,Yes,No,No,Yes,10,0,1,38.8,6,3,1,2,-5.3,-18.4,-3.9,-1.9,-0.4,11.7,-8.7,47,19.2,Stable,39.3,No,0,1,0,0,0,0,0,0,0
853,Summit Corp,41,SMB,1300000,Technology,Technology - Sub3,South East,1,1,Private,Standalone,GDPR,No,No,N/A,14.9,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortinet,Yes,Fully Managed,8000,36,26,19,1,A la carte,74.3,48.2,48.9,1.79,7.7,1.22,1,48,4,1,37.2,1,17.1,40,8,364,2,1,8.4,4,10,Low,36.1,13.1,3,0,61,75.7,Quarterly,125,152,42,39,1,Mixed,5,11.5,16.2,4.16,12.74,17.9,-17.9,0,No,No,-12.3,62.3,8.7,0,0,Medium,Jul,High,No,No,Yes,Manager,6,No,Low,0.88,2,1,No,2,70.4,46.0,Increasing,Medium,No,Low,63.5,Stable,No,No,None,No,No,No,No,No,No,No,2,5,1,22.4,6,1,0,1,2.8,9.3,3.1,9.1,-2.5,-10.5,1.2,122,14.4,Worsening,46.3,No,0,1,0,0,0,0,1,1,1
